county,oct_rate,state,year
Chesterfield County,10.9,South Carolina,2012
Clarendon County,11.9,South Carolina,2012
Colleton County,11,South Carolina,2012
Darlington County,10.4,South Carolina,2012
Dillon County,13.4,South Carolina,2012
Dorchester County,7.3,South Carolina,2012
Edgefield County,9.1,South Carolina,2012
Fairfield County,12,South Carolina,2012
Florence County,9,South Carolina,2012
Georgetown County,10.6,South Carolina,2012
Greenville County,6.9,South Carolina,2012
Greenwood County,9.7,South Carolina,2012
Hampton County,11.1,South Carolina,2012
Horry County,9.4,South Carolina,2012
Jasper County,7.8,South Carolina,2012
Kershaw County,9.1,South Carolina,2012
Lancaster County,10.6,South Carolina,2012
Laurens County,9.7,South Carolina,2012
Lee County,12.9,South Carolina,2012
Lexington County,6.5,South Carolina,2012
Marion County,15,South Carolina,2012
Marlboro County,16.3,South Carolina,2012
McCormick County,11,South Carolina,2012
Newberry County,8,South Carolina,2012
Oconee County,8.3,South Carolina,2012
Orangeburg County,13.8,South Carolina,2012
Pickens County,8.6,South Carolina,2012
Richland County,7.8,South Carolina,2012
Saluda County,7.9,South Carolina,2012
Spartanburg County,8.7,South Carolina,2012
Sumter County,9.9,South Carolina,2012
Union County,12.7,South Carolina,2012
Williamsburg County,14.4,South Carolina,2012
York County,8.9,South Carolina,2012
Aurora County,2.9,South Dakota,2012
Beadle County,3,South Dakota,2012
Bennett County,6.2,South Dakota,2012
Bon Homme County,3.6,South Dakota,2012
Brookings County,3.3,South Dakota,2012
Brown County,3.2,South Dakota,2012
Brule County,3,South Dakota,2012
Buffalo County,10.4,South Dakota,2012
Butte County,4,South Dakota,2012
Campbell County,3.5,South Dakota,2012
Charles Mix County,4.8,South Dakota,2012
Clark County,3.5,South Dakota,2012
Clay County,3.5,South Dakota,2012
Codington County,3.2,South Dakota,2012
Corson County,6.6,South Dakota,2012
Custer County,4.7,South Dakota,2012
Davison County,2.9,South Dakota,2012
Day County,4.5,South Dakota,2012
Deuel County,4.3,South Dakota,2012
Dewey County,14.9,South Dakota,2012
Douglas County,2.9,South Dakota,2012
Edmunds County,2.7,South Dakota,2012
Fall River County,5,South Dakota,2012
Faulk County,3.5,South Dakota,2012
Grant County,3.5,South Dakota,2012
Gregory County,3.5,South Dakota,2012
Haakon County,3.3,South Dakota,2012
Hamlin County,3.1,South Dakota,2012
Hand County,2.8,South Dakota,2012
Hanson County,3.7,South Dakota,2012
Harding County,3.4,South Dakota,2012
Hughes County,2.9,South Dakota,2012
Hutchinson County,3.1,South Dakota,2012
Hyde County,3.3,South Dakota,2012
Jackson County,6,South Dakota,2012
Jerauld County,2.8,South Dakota,2012
Jones County,3.5,South Dakota,2012
Kingsbury County,3,South Dakota,2012
Lake County,3.6,South Dakota,2012
Lawrence County,3.9,South Dakota,2012
Lincoln County,2.8,South Dakota,2012
Lyman County,4.7,South Dakota,2012
Marshall County,3.6,South Dakota,2012
McCook County,3.1,South Dakota,2012
McPherson County,3.9,South Dakota,2012
Meade County,3.8,South Dakota,2012
Mellette County,7.8,South Dakota,2012
Miner County,3.7,South Dakota,2012
Minnehaha County,3.4,South Dakota,2012
Moody County,4.5,South Dakota,2012
Pennington County,4,South Dakota,2012
Perkins County,3.4,South Dakota,2012
Potter County,3.3,South Dakota,2012
Roberts County,4.3,South Dakota,2012
Sanborn County,2.8,South Dakota,2012
Shannon County,13.7,South Dakota,2012
Spink County,3.2,South Dakota,2012
Stanley County,2.5,South Dakota,2012
Sully County,2.7,South Dakota,2012
Todd County,10.1,South Dakota,2012
Tripp County,3.5,South Dakota,2012
Turner County,2.8,South Dakota,2012
Union County,4.4,South Dakota,2012
Walworth County,4.7,South Dakota,2012
Yankton County,3.4,South Dakota,2012
Ziebach County,6.4,South Dakota,2012
Anderson County,7.5,Tennessee,2012
Bedford County,9.3,Tennessee,2012
Benton County,9.1,Tennessee,2012
Bledsoe County,9.8,Tennessee,2012
Blount County,6.6,Tennessee,2012
Bradley County,6.8,Tennessee,2012
Campbell County,10.6,Tennessee,2012
Cannon County,7.8,Tennessee,2012
Carroll County,11,Tennessee,2012
Carter County,8.4,Tennessee,2012
Cheatham County,6.6,Tennessee,2012
Chester County,7.5,Tennessee,2012
Claiborne County,9.5,Tennessee,2012
Clay County,9.7,Tennessee,2012
Cocke County,10.5,Tennessee,2012
Coffee County,7.7,Tennessee,2012
Crockett County,8.7,Tennessee,2012
Cumberland County,8,Tennessee,2012
Davidson County,5.7,Tennessee,2012
Decatur County,9.9,Tennessee,2012
Dekalb County,9.2,Tennessee,2012
Dickson County,7.6,Tennessee,2012
Dyer County,10.9,Tennessee,2012
Fayette County,9.5,Tennessee,2012
Fentress County,9.6,Tennessee,2012
Franklin County,7,Tennessee,2012
Gibson County,10.3,Tennessee,2012
Giles County,7.8,Tennessee,2012
Grainger County,9.7,Tennessee,2012
Greene County,9.9,Tennessee,2012
Grundy County,8.8,Tennessee,2012
Hamblen County,8.9,Tennessee,2012
Hamilton County,6.6,Tennessee,2012
Hancock County,11.1,Tennessee,2012
Hardeman County,11.1,Tennessee,2012
Hardin County,9.7,Tennessee,2012
Hawkins County,8.5,Tennessee,2012
Haywood County,10.7,Tennessee,2012
Henderson County,9.7,Tennessee,2012
Henry County,9.1,Tennessee,2012
Hickman County,8,Tennessee,2012
Houston County,10.5,Tennessee,2012
Humphreys County,8.6,Tennessee,2012
Jackson County,9.7,Tennessee,2012
Jefferson County,8.5,Tennessee,2012
Johnson County,8.4,Tennessee,2012
Knox County,5.8,Tennessee,2012
Lake County,9.8,Tennessee,2012
Lauderdale County,10.9,Tennessee,2012
Lawrence County,9.6,Tennessee,2012
Lewis County,10.3,Tennessee,2012
Lincoln County,5.5,Tennessee,2012
Loudon County,7.3,Tennessee,2012
Macon County,8,Tennessee,2012
Madison County,7.8,Tennessee,2012
Marion County,8.5,Tennessee,2012
Marshall County,8.8,Tennessee,2012
Maury County,7.2,Tennessee,2012
McMinn County,8.5,Tennessee,2012
McNairy County,9.9,Tennessee,2012
Meigs County,9.2,Tennessee,2012
Monroe County,9.8,Tennessee,2012
Montgomery County,7.3,Tennessee,2012
Moore County,5.4,Tennessee,2012
Morgan County,9.4,Tennessee,2012
Obion County,12.5,Tennessee,2012
Overton County,8.1,Tennessee,2012
Perry County,8.9,Tennessee,2012
Pickett County,8.3,Tennessee,2012
Polk County,8.9,Tennessee,2012
Putnam County,7.4,Tennessee,2012
Rhea County,9.6,Tennessee,2012
Roane County,8.2,Tennessee,2012
Robertson County,6.6,Tennessee,2012
Rutherford County,5.9,Tennessee,2012
Scott County,14.8,Tennessee,2012
Sequatchie County,7.8,Tennessee,2012
Sevier County,7.3,Tennessee,2012
Shelby County,8.3,Tennessee,2012
Smith County,7.4,Tennessee,2012
Stewart County,10.9,Tennessee,2012
Sullivan County,7.1,Tennessee,2012
Sumner County,6,Tennessee,2012
Tipton County,8.5,Tennessee,2012
Trousdale County,7.6,Tennessee,2012
Unicoi County,9.9,Tennessee,2012
Union County,9,Tennessee,2012
Van Buren County,10.7,Tennessee,2012
Warren County,8,Tennessee,2012
Washington County,6.6,Tennessee,2012
Wayne County,9,Tennessee,2012
Weakley County,10.7,Tennessee,2012
White County,9.3,Tennessee,2012
Williamson County,4.6,Tennessee,2012
Wilson County,6,Tennessee,2012
Anderson County,6.1,Texas,2012
Andrews County,3.5,Texas,2012
Angelina County,6.4,Texas,2012
Aransas County,6.2,Texas,2012
Archer County,5,Texas,2012
Armstrong County,3.7,Texas,2012
Atascosa County,6.2,Texas,2012
Austin County,5.7,Texas,2012
Bailey County,5.9,Texas,2012
Bandera County,6,Texas,2012
Bastrop County,6.1,Texas,2012
Baylor County,5.2,Texas,2012
Bee County,6.6,Texas,2012
Bell County,7,Texas,2012
Bexar County,5.9,Texas,2012
Blanco County,4.9,Texas,2012
Borden County,4.3,Texas,2012
Bosque County,6.8,Texas,2012
Bowie County,7,Texas,2012
Brazoria County,6,Texas,2012
Brazos County,4.8,Texas,2012
Brewster County,5,Texas,2012
Briscoe County,4.8,Texas,2012
Brooks County,7.9,Texas,2012
Brown County,6.7,Texas,2012
Burleson County,5.8,Texas,2012
Burnet County,5.5,Texas,2012
Caldwell County,6.6,Texas,2012
Calhoun County,6.5,Texas,2012
Callahan County,5.7,Texas,2012
Cameron County,9.8,Texas,2012
Camp County,7.7,Texas,2012
Carson County,4.2,Texas,2012
Cass County,8.6,Texas,2012
Castro County,3.9,Texas,2012
Chambers County,7.3,Texas,2012
Cherokee County,6.9,Texas,2012
Childress County,4.1,Texas,2012
Clay County,5.3,Texas,2012
Cochran County,7.1,Texas,2012
Coke County,5.1,Texas,2012
Coleman County,7.3,Texas,2012
Collin County,5.5,Texas,2012
Collingsworth County,4.4,Texas,2012
Colorado County,6.1,Texas,2012
Comal County,5.7,Texas,2012
Comanche County,5.6,Texas,2012
Concho County,3.8,Texas,2012
Cooke County,4.7,Texas,2012
Coryell County,7.1,Texas,2012
Cottle County,7.8,Texas,2012
Crane County,4.4,Texas,2012
Crockett County,4.8,Texas,2012
Crosby County,6,Texas,2012
Culberson County,5.6,Texas,2012
Dallam County,3.4,Texas,2012
Dallas County,6.7,Texas,2012
Dawson County,5.4,Texas,2012
Deaf Smith County,4.3,Texas,2012
Delta County,6.3,Texas,2012
Denton County,5.3,Texas,2012
Dewitt County,4.3,Texas,2012
Dickens County,9.5,Texas,2012
Dimmit County,5.5,Texas,2012
Donley County,5.4,Texas,2012
Duval County,6.4,Texas,2012
Eastland County,6.1,Texas,2012
Ector County,4.2,Texas,2012
Edwards County,6.6,Texas,2012
El Paso County,8,Texas,2012
Ellis County,6.4,Texas,2012
Erath County,5.2,Texas,2012
Falls County,6.7,Texas,2012
Fannin County,6.6,Texas,2012
Fayette County,4.6,Texas,2012
Fisher County,5,Texas,2012
Floyd County,5.4,Texas,2012
Foard County,5.4,Texas,2012
Fort Bend County,5.5,Texas,2012
Franklin County,7.2,Texas,2012
Freestone County,6.3,Texas,2012
Frio County,4.6,Texas,2012
Gaines County,3.8,Texas,2012
Galveston County,7.1,Texas,2012
Garza County,4.5,Texas,2012
Gillespie County,4.3,Texas,2012
Glasscock County,3.4,Texas,2012
Goliad County,5,Texas,2012
Gonzales County,4.7,Texas,2012
Gray County,5.3,Texas,2012
Grayson County,6.3,Texas,2012
Gregg County,6,Texas,2012
Grimes County,5.8,Texas,2012
Guadalupe County,5.4,Texas,2012
Hale County,6,Texas,2012
Hall County,7.1,Texas,2012
Hamilton County,5.8,Texas,2012
Hansford County,3.2,Texas,2012
Hardeman County,5.4,Texas,2012
Hardin County,8.1,Texas,2012
Harris County,6.1,Texas,2012
Harrison County,7.1,Texas,2012
Hartley County,3.1,Texas,2012
Haskell County,4.6,Texas,2012
Hays County,5.4,Texas,2012
Hemphill County,2.7,Texas,2012
Henderson County,7.2,Texas,2012
Hidalgo County,9.9,Texas,2012
Hill County,6.1,Texas,2012
Hockley County,4.7,Texas,2012
Hood County,6,Texas,2012
Hopkins County,6,Texas,2012
Houston County,6.5,Texas,2012
Howard County,5.2,Texas,2012
Hudspeth County,6.8,Texas,2012
Hunt County,7.9,Texas,2012
Hutchinson County,5.8,Texas,2012
Irion County,3.6,Texas,2012
Jack County,5.3,Texas,2012
Jackson County,4.6,Texas,2012
Jasper County,10.1,Texas,2012
Jeff Davis County,4.3,Texas,2012
Jefferson County,10.8,Texas,2012
Jim Hogg County,6.1,Texas,2012
Jim Wells County,5.8,Texas,2012
Johnson County,6.1,Texas,2012
Jones County,6.4,Texas,2012
Karnes County,5.5,Texas,2012
Kaufman County,6.4,Texas,2012
Kendall County,5.1,Texas,2012
Kenedy County,4.4,Texas,2012
Kent County,3.6,Texas,2012
Kerr County,5.5,Texas,2012
Kimble County,4.5,Texas,2012
King County,3.7,Texas,2012
Kinney County,7.5,Texas,2012
Kleberg County,6.3,Texas,2012
Knox County,5,Texas,2012
La Salle County,3.8,Texas,2012
Lamar County,8.9,Texas,2012
Lamb County,6.1,Texas,2012
Lampasas County,6.8,Texas,2012
Lavaca County,4.5,Texas,2012
Lee County,4.9,Texas,2012
Leon County,6.7,Texas,2012
Liberty County,8.8,Texas,2012
Limestone County,6.3,Texas,2012
Lipscomb County,3.6,Texas,2012
Live Oak County,4.1,Texas,2012
Llano County,6.3,Texas,2012
Loving County,5.6,Texas,2012
Lubbock County,4.9,Texas,2012
Lynn County,5.1,Texas,2012
Madison County,6.6,Texas,2012
Marion County,8.3,Texas,2012
Martin County,4.2,Texas,2012
Mason County,4.7,Texas,2012
Matagorda County,8.7,Texas,2012
Maverick County,11.2,Texas,2012
McCulloch County,5.4,Texas,2012
McLennan County,6.1,Texas,2012
McMullen County,2.1,Texas,2012
Medina County,6,Texas,2012
Menard County,5.7,Texas,2012
Midland County,3.5,Texas,2012
Milam County,7.8,Texas,2012
Mills County,5,Texas,2012
Mitchell County,5.2,Texas,2012
Montague County,4.9,Texas,2012
Montgomery County,5.5,Texas,2012
Moore County,4,Texas,2012
Morris County,9.3,Texas,2012
Motley County,5,Texas,2012
Nacogdoches County,6.3,Texas,2012
Navarro County,6.7,Texas,2012
Newton County,10.5,Texas,2012
Nolan County,5.4,Texas,2012
Nueces County,6,Texas,2012
Ochiltree County,3.6,Texas,2012
Oldham County,4.4,Texas,2012
Orange County,10.1,Texas,2012
Palo Pinto County,6.4,Texas,2012
Panola County,6.3,Texas,2012
Parker County,5.5,Texas,2012
Parmer County,3.9,Texas,2012
Pecos County,5,Texas,2012
Polk County,7.3,Texas,2012
Potter County,4.9,Texas,2012
Presidio County,12.9,Texas,2012
Rains County,6.7,Texas,2012
Randall County,4.1,Texas,2012
Reagan County,3.4,Texas,2012
Real County,8.8,Texas,2012
Red River County,10.1,Texas,2012
Reeves County,6.3,Texas,2012
Refugio County,5.4,Texas,2012
Roberts County,4.3,Texas,2012
Robertson County,7.4,Texas,2012
Rockwall County,5.7,Texas,2012
Runnels County,4.7,Texas,2012
Rusk County,6,Texas,2012
Sabine County,13,Texas,2012
San Augustine County,11.4,Texas,2012
San Jacinto County,7.5,Texas,2012
San Patricio County,6.9,Texas,2012
San Saba County,5.7,Texas,2012
Schleicher County,3.7,Texas,2012
Scurry County,3.8,Texas,2012
Shackelford County,3.3,Texas,2012
Shelby County,7,Texas,2012
Sherman County,4.2,Texas,2012
Smith County,6.8,Texas,2012
Somervell County,5.9,Texas,2012
Starr County,13.1,Texas,2012
Stephens County,5.7,Texas,2012
Sterling County,3.1,Texas,2012
Stonewall County,4.2,Texas,2012
Sutton County,4.1,Texas,2012
Swisher County,5.4,Texas,2012
Tarrant County,6.1,Texas,2012
Taylor County,5.2,Texas,2012
Terrell County,4.5,Texas,2012
Terry County,6,Texas,2012
Throckmorton County,4.7,Texas,2012
Titus County,7.3,Texas,2012
Tom Green County,4.9,Texas,2012
Travis County,5.1,Texas,2012
Trinity County,7.4,Texas,2012
Tyler County,10.3,Texas,2012
Upshur County,6.4,Texas,2012
Upton County,3.7,Texas,2012
Uvalde County,7.2,Texas,2012
Val Verde County,7,Texas,2012
Van Zandt County,6.5,Texas,2012
Victoria County,5.1,Texas,2012
Walker County,6.5,Texas,2012
Waller County,6.5,Texas,2012
Ward County,4.5,Texas,2012
Washington County,5.2,Texas,2012
Webb County,5.9,Texas,2012
Wharton County,6,Texas,2012
Wheeler County,4.3,Texas,2012
Wichita County,5.9,Texas,2012
Wilbarger County,5.5,Texas,2012
Willacy County,14.7,Texas,2012
Williamson County,5.4,Texas,2012
Wilson County,5.1,Texas,2012
Winkler County,5.2,Texas,2012
Wise County,5.8,Texas,2012
Wood County,7.5,Texas,2012
Yoakum County,3.8,Texas,2012
Young County,5.2,Texas,2012
Zapata County,5.7,Texas,2012
Zavala County,13.1,Texas,2012
Beaver County,5.3,Utah,2012
Box Elder County,5.2,Utah,2012
Cache County,4.1,Utah,2012
Carbon County,6.5,Utah,2012
Daggett County,4.4,Utah,2012
Davis County,4.6,Utah,2012
Duchesne County,4.2,Utah,2012
Emery County,6.1,Utah,2012
Garfield County,6.7,Utah,2012
Grand County,6.2,Utah,2012
Iron County,6,Utah,2012
Juab County,5.2,Utah,2012
Kane County,5.1,Utah,2012
Millard County,4.1,Utah,2012
Morgan County,4.4,Utah,2012
Piute County,7.6,Utah,2012
Rich County,5.4,Utah,2012
Salt Lake County,4.8,Utah,2012
San Juan County,7.2,Utah,2012
Sanpete County,5.5,Utah,2012
Sevier County,5.3,Utah,2012
Summit County,5.2,Utah,2012
Tooele County,5.4,Utah,2012
Uintah County,4.2,Utah,2012
Utah County,4.4,Utah,2012
Wasatch County,5.2,Utah,2012
Washington County,6.1,Utah,2012
Wayne County,7.3,Utah,2012
Weber County,5.8,Utah,2012
Addison County,3.6,Vermont,2012
Bennington County,4.8,Vermont,2012
Caledonia County,4.9,Vermont,2012
Chittenden County,3.1,Vermont,2012
Essex County,6.8,Vermont,2012
Franklin County,3.9,Vermont,2012
Grand Isle County,4.7,Vermont,2012
Lamoille County,5,Vermont,2012
Orange County,3.8,Vermont,2012
Orleans County,6.1,Vermont,2012
Rutland County,5.6,Vermont,2012
Washington County,3.8,Vermont,2012
Windham County,4.5,Vermont,2012
Windsor County,3.9,Vermont,2012
Accomack County,6.9,Virginia,2012
Albemarle County,4.8,Virginia,2012
Alexandria City,3.8,Virginia,2012
Alleghany County,6.3,Virginia,2012
Amelia County,5.8,Virginia,2012
Amherst County,6,Virginia,2012
Appomattox County,6.7,Virginia,2012
Arlington County,3.2,Virginia,2012
Augusta County,5.4,Virginia,2012
Bath County,5.4,Virginia,2012
Bedford County,5.5,Virginia,2012
Bland County,6.7,Virginia,2012
Botetourt County,5,Virginia,2012
Bristol City,6.6,Virginia,2012
Brunswick County,9.8,Virginia,2012
Buchanan County,10.6,Virginia,2012
Buckingham County,7.9,Virginia,2012
Buena Vista City,6.7,Virginia,2012
Campbell County,5.8,Virginia,2012
Caroline County,7.1,Virginia,2012
Carroll County,7.9,Virginia,2012
Charles City County,7.1,Virginia,2012
Charlotte County,8,Virginia,2012
Charlottesville City,4.5,Virginia,2012
Chesapeake City,6,Virginia,2012
Chesterfield County,5.7,Virginia,2012
Clarke County,4.8,Virginia,2012
Colonial Heights City,6.6,Virginia,2012
Covington City,7.8,Virginia,2012
Craig County,6.5,Virginia,2012
Culpeper County,5.3,Virginia,2012
Cumberland County,6.5,Virginia,2012
Danville City,9.6,Virginia,2012
Dickenson County,10.8,Virginia,2012
Dinwiddie County,7.2,Virginia,2012
Emporia City,10.7,Virginia,2012
Essex County,6.8,Virginia,2012
Fairfax City,3.9,Virginia,2012
Fairfax County,4.2,Virginia,2012
Falls Church City,3.8,Virginia,2012
Fauquier County,4.9,Virginia,2012
Floyd County,5,Virginia,2012
Fluvanna County,4.7,Virginia,2012
Franklin City,9.3,Virginia,2012
Franklin County,6,Virginia,2012
Frederick County,5.4,Virginia,2012
Fredericksburg City,6.5,Virginia,2012
Galax City,8.4,Virginia,2012
Giles County,6.5,Virginia,2012
Gloucester County,5.2,Virginia,2012
Goochland County,5.1,Virginia,2012
Grayson County,8.9,Virginia,2012
Greene County,4.9,Virginia,2012
Greensville County,8.7,Virginia,2012
Halifax County,9.1,Virginia,2012
Hampton City,7.7,Virginia,2012
Hanover County,5.2,Virginia,2012
Harrisonburg City,7,Virginia,2012
Henrico County,5.6,Virginia,2012
Henry County,9.7,Virginia,2012
Highland County,4.3,Virginia,2012
Hopewell City,9.4,Virginia,2012
Isle of Wight County,5.8,Virginia,2012
James City County,5.1,Virginia,2012
King George County,5.9,Virginia,2012
King William County,5.8,Virginia,2012
King and Queen County,6.1,Virginia,2012
Lancaster County,6.2,Virginia,2012
Lee County,8.4,Virginia,2012
Lexington City,8.1,Virginia,2012
Loudoun County,4.2,Virginia,2012
Louisa County,5.8,Virginia,2012
Lunenburg County,7.5,Virginia,2012
Lynchburg City,7,Virginia,2012
Madison County,4.4,Virginia,2012
Manassas City,5.2,Virginia,2012
Manassas Park City,4.8,Virginia,2012
Martinsville City,12,Virginia,2012
Mathews County,5.1,Virginia,2012
Mecklenburg County,9.2,Virginia,2012
Middlesex County,5.7,Virginia,2012
Montgomery County,5.6,Virginia,2012
Nelson County,5.2,Virginia,2012
New Kent County,5.1,Virginia,2012
Newport News City,7,Virginia,2012
Norfolk City,7.1,Virginia,2012
Northampton County,8.6,Virginia,2012
Northumberland County,6.2,Virginia,2012
Norton City,7.7,Virginia,2012
Nottoway County,6,Virginia,2012
Orange County,6.1,Virginia,2012
Page County,8.5,Virginia,2012
Patrick County,8.2,Virginia,2012
Petersburg City,11.3,Virginia,2012
Pittsylvania County,7.2,Virginia,2012
Poquoson City,5.2,Virginia,2012
Portsmouth City,8.3,Virginia,2012
Powhatan County,5.1,Virginia,2012
Prince Edward County,8.1,Virginia,2012
Prince George County,7.1,Virginia,2012
Prince William County,4.9,Virginia,2012
Pulaski County,6.9,Virginia,2012
Radford City,7.5,Virginia,2012
Rappahannock County,4.9,Virginia,2012
Richmond City,7,Virginia,2012
Richmond County,5.9,Virginia,2012
Roanoke City,6.5,Virginia,2012
Roanoke County,4.8,Virginia,2012
Rockbridge County,5.7,Virginia,2012
Rockingham County,5.2,Virginia,2012
Russell County,8.8,Virginia,2012
Salem City,5.5,Virginia,2012
Scott County,7.2,Virginia,2012
Shenandoah County,5.8,Virginia,2012
Smyth County,8.8,Virginia,2012
Southampton County,5.8,Virginia,2012
Spotsylvania County,5.7,Virginia,2012
Stafford County,5.5,Virginia,2012
Staunton City,6.1,Virginia,2012
Suffolk City,6.7,Virginia,2012
Surry County,6.7,Virginia,2012
Sussex County,9.6,Virginia,2012
Tazewell County,8.9,Virginia,2012
Virginia Beach City,5.3,Virginia,2012
Warren County,6.1,Virginia,2012
Washington County,6.2,Virginia,2012
Waynesboro City,6.4,Virginia,2012
Westmoreland County,6.7,Virginia,2012
Williamsburg City,7.8,Virginia,2012
Winchester City,6.2,Virginia,2012
Wise County,9.2,Virginia,2012
Wythe County,7.4,Virginia,2012
York County,5.4,Virginia,2012
Adams County,6.5,Washington,2012
Asotin County,6.8,Washington,2012
Benton County,8.5,Washington,2012
Chelan County,6.1,Washington,2012
Clallam County,9.3,Washington,2012
Clark County,8.7,Washington,2012
Columbia County,7,Washington,2012
Cowlitz County,9.9,Washington,2012
Douglas County,7.1,Washington,2012
Ferry County,12.8,Washington,2012
Franklin County,7.8,Washington,2012
Garfield County,7.4,Washington,2012
Grant County,7.2,Washington,2012
Grays Harbor County,11.6,Washington,2012
Island County,7.3,Washington,2012
Jefferson County,9,Washington,2012
King County,5.7,Washington,2012
Kitsap County,7.2,Washington,2012
Kittitas County,7.2,Washington,2012
Klickitat County,8.5,Washington,2012
Lewis County,10.8,Washington,2012
Lincoln County,6.2,Washington,2012
Mason County,9.5,Washington,2012
Okanogan County,7.1,Washington,2012
Pacific County,11.2,Washington,2012
Pend Oreille County,10.8,Washington,2012
Pierce County,8.5,Washington,2012
San Juan County,5.6,Washington,2012
Skagit County,8.5,Washington,2012
Skamania County,9.4,Washington,2012
Snohomish County,6.6,Washington,2012
Spokane County,8,Washington,2012
Stevens County,10.2,Washington,2012
Thurston County,7.6,Washington,2012
Wahkiakum County,12.2,Washington,2012
Walla Walla County,6.2,Washington,2012
Whatcom County,7.3,Washington,2012
Whitman County,5.5,Washington,2012
Yakima County,8.1,Washington,2012
Barbour County,7.4,West Virginia,2012
Berkeley County,6,West Virginia,2012
Boone County,10.8,West Virginia,2012
Braxton County,10.5,West Virginia,2012
Brooke County,8.1,West Virginia,2012
Cabell County,6,West Virginia,2012
Calhoun County,9.4,West Virginia,2012
Clay County,12.5,West Virginia,2012
Doddridge County,5.6,West Virginia,2012
Fayette County,8,West Virginia,2012
Gilmer County,7.6,West Virginia,2012
Grant County,7.8,West Virginia,2012
Greenbrier County,7,West Virginia,2012
Hampshire County,7.2,West Virginia,2012
Hancock County,8.6,West Virginia,2012
Hardy County,9.8,West Virginia,2012
Harrison County,6,West Virginia,2012
Jackson County,7.6,West Virginia,2012
Jefferson County,4.8,West Virginia,2012
Kanawha County,6.3,West Virginia,2012
Lewis County,6.6,West Virginia,2012
Lincoln County,9.7,West Virginia,2012
Logan County,10.1,West Virginia,2012
Marion County,6,West Virginia,2012
Marshall County,7.4,West Virginia,2012
Mason County,8.8,West Virginia,2012
McDowell County,12.6,West Virginia,2012
Mercer County,7.9,West Virginia,2012
Mineral County,7.6,West Virginia,2012
Mingo County,10,West Virginia,2012
Monongalia County,4.7,West Virginia,2012
Monroe County,6.4,West Virginia,2012
Morgan County,6.8,West Virginia,2012
Nicholas County,9.2,West Virginia,2012
Ohio County,5.9,West Virginia,2012
Pendleton County,5.6,West Virginia,2012
Pleasants County,7.6,West Virginia,2012
Pocahontas County,8.7,West Virginia,2012
Preston County,6.1,West Virginia,2012
Putnam County,5.7,West Virginia,2012
Raleigh County,7.3,West Virginia,2012
Randolph County,7.7,West Virginia,2012
Ritchie County,6.6,West Virginia,2012
Roane County,9.8,West Virginia,2012
Summers County,8.1,West Virginia,2012
Taylor County,6.3,West Virginia,2012
Tucker County,7.4,West Virginia,2012
Tyler County,8.6,West Virginia,2012
Upshur County,7.3,West Virginia,2012
Wayne County,7,West Virginia,2012
Webster County,10.4,West Virginia,2012
Wetzel County,8.6,West Virginia,2012
Wirt County,10.1,West Virginia,2012
Wood County,6.4,West Virginia,2012
Wyoming County,8.6,West Virginia,2012
Adams County,9.1,Wisconsin,2012
Ashland County,7.3,Wisconsin,2012
Barron County,6.4,Wisconsin,2012
Bayfield County,8.1,Wisconsin,2012
Brown County,5.6,Wisconsin,2012
Buffalo County,5,Wisconsin,2012
Burnett County,7.3,Wisconsin,2012
Calumet County,4.6,Wisconsin,2012
Chippewa County,5.4,Wisconsin,2012
Clark County,5.9,Wisconsin,2012
Columbia County,6,Wisconsin,2012
Crawford County,6.5,Wisconsin,2012
Dane County,4.2,Wisconsin,2012
Dodge County,6.2,Wisconsin,2012
Door County,7.1,Wisconsin,2012
Douglas County,5.4,Wisconsin,2012
Dunn County,5.1,Wisconsin,2012
Eau Claire County,4.9,Wisconsin,2012
Florence County,6.7,Wisconsin,2012
Fond du Lac County,5.3,Wisconsin,2012
Forest County,9,Wisconsin,2012
Grant County,4.6,Wisconsin,2012
Green County,5,Wisconsin,2012
Green Lake County,6.3,Wisconsin,2012
Iowa County,5.2,Wisconsin,2012
Iron County,8.6,Wisconsin,2012
Jackson County,5.9,Wisconsin,2012
Jefferson County,5.5,Wisconsin,2012
Juneau County,7.1,Wisconsin,2012
Kenosha County,7.1,Wisconsin,2012
Kewaunee County,5.2,Wisconsin,2012
La Crosse County,4.5,Wisconsin,2012
Lafayette County,4.4,Wisconsin,2012
Langlade County,8,Wisconsin,2012
Lincoln County,7.6,Wisconsin,2012
Manitowoc County,6.7,Wisconsin,2012
Marathon County,6.1,Wisconsin,2012
Marinette County,7,Wisconsin,2012
Marquette County,7.1,Wisconsin,2012
Menominee County,14.3,Wisconsin,2012
Milwaukee County,7.7,Wisconsin,2012
Monroe County,6.2,Wisconsin,2012
Oconto County,7.1,Wisconsin,2012
Oneida County,7,Wisconsin,2012
Outagamie County,5.4,Wisconsin,2012
Ozaukee County,4.8,Wisconsin,2012
Pepin County,4.2,Wisconsin,2012
Pierce County,4.5,Wisconsin,2012
Polk County,6.5,Wisconsin,2012
Portage County,6,Wisconsin,2012
Price County,6.1,Wisconsin,2012
Racine County,7.2,Wisconsin,2012
Richland County,5.1,Wisconsin,2012
Rock County,7.1,Wisconsin,2012
Rusk County,7.3,Wisconsin,2012
Saint Croix County,4.7,Wisconsin,2012
Sauk County,5.6,Wisconsin,2012
Sawyer County,8.8,Wisconsin,2012
Shawano County,6.7,Wisconsin,2012
Sheboygan County,5.7,Wisconsin,2012
