state,county,2003 Continuum,2003 Influence,Less high 1990,High diploma 1990,Some college 1990,Bachelors or higher 1990,Per less high 1990,Per high diploma 1990,Per some college 1990,Per bachelors or higher 1990,Less high 2000,High diploma 2000,Some college 2000,Bachelors or higher 2000,Per less high 2000,Per high diploma 2000,Per some college 2000,Per bachelors or higher 2000,2013 Continuum,2013 Urban Influence Code,Less high 2011,High diploma 2011,Some college 2011,Bachelors or higher 2011,Per less high 2011,Per high diploma 2011,Per some college 2011,Per bachelors or higher 2011
Arkansas,Perry County,2,2,2031,2127,742,326,38.9,40.7,14.2,6.2,1796,2843,1460,760,26.2,41.4,21.3,11.1,2,2,1344,3017,1984,826,18.7,42.1,27.7,11.5
Arkansas,Phillips County,7,8,7982,3698,3283,1511,48.5,22.4,19.9,9.2,5831,4080,3603,1906,37.8,26.5,23.4,12.4,6,3,3175,4089,4255,1394,24.6,31.7,33.0,10.8
Arkansas,Pike County,9,10,2563,2508,962,557,38.9,38.1,14.6,8.5,2385,2997,1501,770,31.2,39.2,19.6,10.1,9,10,1420,2728,2406,1119,18.5,35.6,31.4,14.6
Arkansas,Poinsett County,3,2,8075,5155,1707,878,51.1,32.6,10.8,5.6,6335,6580,2706,1053,38.0,39.5,16.2,6.3,3,2,3766,6938,4234,1366,23.1,42.6,26.0,8.4
Arkansas,Polk County,7,11,4325,3813,2235,1136,37.6,33.1,19.4,9.9,3706,4887,3434,1478,27.4,36.2,25.4,10.9,7,11,2102,5509,4823,1691,14.9,39.0,34.1,12.0
Arkansas,Pope County,5,8,9374,8549,5931,4122,33.5,30.6,21.2,14.7,7734,11501,8549,6513,22.6,33.5,24.9,19.0,5,8,6839,13127,11290,8245,17.3,33.2,28.6,20.9
Arkansas,Prairie County,8,7,2727,2174,884,451,43.7,34.9,14.2,7.2,2080,2543,1335,592,31.8,38.8,20.4,9.0,8,7,1259,2540,1646,627,20.7,41.8,27.1,10.3
Arkansas,Pulaski County,2,2,46784,63370,60444,52402,21.0,28.4,27.1,23.5,36873,63911,68813,66324,15.6,27.1,29.2,28.1,2,2,27053,70661,78091,86119,10.3,27.0,29.8,32.9
Arkansas,Randolph County,7,11,4969,3721,1344,858,45.6,34.2,12.3,7.9,3755,4684,2474,1294,30.8,38.4,20.3,10.6,7,9,2149,4817,3655,1650,17.5,39.3,29.8,13.4
Arkansas,Saint Francis County,6,3,7484,4811,2940,1418,44.9,28.9,17.7,8.5,6334,5953,4140,1746,34.9,32.8,22.8,9.6,6,3,4015,7425,5120,2122,21.5,39.7,27.4,11.4
Arkansas,Saline County,2,2,11139,15892,9125,4876,27.1,38.7,22.2,11.9,9858,21027,15781,9130,17.7,37.7,28.3,16.4,2,2,8934,26536,24848,18061,11.4,33.9,31.7,23.0
Arkansas,Scott County,6,6,3107,2146,1077,400,46.2,31.9,16.0,5.9,2473,2654,1413,601,34.6,37.2,19.8,8.4,6,6,1650,2879,1896,840,22.7,39.6,26.1,11.6
Arkansas,Searcy County,9,10,2537,1622,794,399,47.4,30.3,14.8,7.5,1852,2353,1101,486,32.0,40.6,19.0,8.4,9,10,1055,2351,1623,813,18.1,40.2,27.8,13.9
Arkansas,Sebastian County,2,2,18228,19529,17184,9378,28.3,30.4,26.7,14.6,17475,23262,21481,12383,23.4,31.2,28.8,16.6,2,2,14923,26712,26034,16044,17.8,31.9,31.1,19.2
Arkansas,Sevier County,7,11,3631,3022,1568,634,41.0,34.1,17.7,7.2,3479,3324,2118,907,35.4,33.8,21.6,9.2,6,6,3279,3723,2814,846,30.8,34.9,26.4,7.9
Arkansas,Sharp County,7,9,3572,3789,1823,876,35.5,37.7,18.1,8.7,3328,4713,2992,1261,27.1,38.3,24.3,10.3,7,9,2067,5631,3367,1209,16.8,45.9,27.4,9.9
Arkansas,Stone County,9,9,2728,2246,1153,632,40.4,33.2,17.1,9.4,2595,3124,1608,792,32.0,38.5,19.8,9.8,9,9,1883,3193,2510,1429,20.9,35.4,27.8,15.9
Arkansas,Union County,5,8,10300,10065,6012,3825,34.1,33.3,19.9,12.7,7643,10648,7228,4467,25.5,35.5,24.1,14.9,7,8,4579,10427,7797,4845,16.6,37.7,28.2,17.5
Arkansas,Van Buren County,8,7,3714,3466,1695,1043,37.4,34.9,17.1,10.5,3291,4270,2708,1333,28.4,36.8,23.3,11.5,8,6,2247,5313,3353,1527,18.1,42.7,27.0,12.3
Arkansas,Washington County,2,2,18249,20921,15384,13642,26.8,30.7,22.6,20.0,19262,28678,23004,23075,20.5,30.5,24.5,24.5,2,2,21373,36125,32648,39505,16.5,27.9,25.2,30.5
Arkansas,White County,4,5,12620,11371,6089,3680,37.4,33.7,18.0,10.9,11491,15113,9188,6574,27.1,35.7,21.7,15.5,4,5,8409,18866,13149,9781,16.7,37.6,26.2,19.5
Arkansas,Woodruff County,9,9,3034,1817,625,441,51.3,30.7,10.6,7.5,2250,2100,906,460,39.4,36.7,15.9,8.0,9,10,1307,2189,916,512,26.5,44.5,18.6,10.4
Arkansas,Yell County,6,5,4974,4219,1576,858,42.8,36.3,13.6,7.4,4903,4874,2392,1490,35.9,35.7,17.5,10.9,6,5,3535,5913,3292,1838,24.2,40.6,22.6,12.6
California,Alameda County,1,1,155606,190822,250389,241487,18.6,22.8,29.9,28.8,168281,181668,270813,332954,17.6,19.0,28.4,34.9,1,1,142589,201781,278676,469143,13.1,18.5,25.5,43.0
California,Alpine County,8,4,92,203,267,177,12.4,27.5,36.1,24.0,93,207,272,225,11.7,26.0,34.1,28.2,8,4,80,234,240,210,10.5,30.6,31.4,27.5
California,Amador County,6,4,3616,7537,6593,2886,17.5,36.5,32.0,14.0,4096,7721,9479,4253,16.0,30.2,37.1,16.6,6,4,3337,7748,11496,6095,11.6,27.0,40.1,21.3
California,Butte County,3,2,25712,28746,38071,22379,22.4,25.0,33.1,19.5,22477,30853,45732,27674,17.7,24.3,36.1,21.8,3,2,17192,32396,56498,37008,12.0,22.6,39.5,25.9
California,Calaveras County,6,6,4145,7372,7711,3242,18.4,32.8,34.3,14.4,4176,8346,11683,4996,14.3,28.6,40.0,17.1,6,6,2812,9284,14535,7018,8.4,27.6,43.2,20.9
California,Colusa County,6,4,3653,2476,2635,1090,37.1,25.1,26.7,11.1,3927,2635,3188,1162,36.0,24.1,29.2,10.6,6,4,4231,2885,4237,1943,31.8,21.7,31.9,14.6
California,Contra Costa County,1,1,72071,120589,171851,168205,13.5,22.6,32.3,31.6,81867,123956,200770,219048,13.1,19.8,32.1,35.0,1,1,82164,138642,227318,293919,11.1,18.7,30.6,39.6
California,Del Norte County,7,8,4385,4608,4592,1506,29.1,30.5,30.4,10.0,5235,5070,6126,2028,28.4,27.5,33.2,11.0,7,8,3923,5702,6993,2954,20.0,29.1,35.7,15.1
California,El Dorado County,1,1,11928,24068,30869,17547,14.1,28.5,36.6,20.8,11480,23316,42371,27867,10.9,22.2,40.3,26.5,1,1,9917,28132,49496,41351,7.7,21.8,38.4,32.1
California,Fresno County,2,2,130252,83536,106640,65308,33.8,21.7,27.6,16.9,147937,96097,131579,79927,32.5,21.1,28.9,17.5,2,2,151212,130387,179140,110846,26.5,22.8,31.3,19.4
California,Glenn County,6,6,5035,4529,4207,1434,33.1,29.8,27.7,9.4,5077,4314,4985,1723,31.5,26.8,31.0,10.7,6,6,4462,5288,5467,2659,25.0,29.6,30.6,14.9
California,Humboldt County,5,8,14732,20277,25470,15101,19.5,26.8,33.7,20.0,12298,20960,29488,18755,15.1,25.7,36.2,23.0,5,8,9272,22798,33160,25355,10.2,25.2,36.6,28.0
California,Imperial County,3,2,28510,12268,14196,5936,46.8,20.1,23.3,9.7,34258,18378,22355,8641,41.0,22.0,26.7,10.3,3,2,36097,23440,32612,15102,33.7,21.9,30.4,14.1
California,Inyo County,7,8,2364,4886,3911,1740,18.3,37.9,30.3,13.5,2220,3934,4259,2153,17.7,31.3,33.9,17.1,7,11,1638,4087,4354,3157,12.4,30.9,32.9,23.9
California,Kern County,2,2,103269,80323,93256,42361,32.4,25.2,29.2,13.3,120981,97344,113473,51869,31.5,25.4,29.6,13.5,2,2,136481,139931,157970,79055,26.6,27.3,30.8,15.4
California,Kings County,3,2,20118,16702,16372,5235,34.4,28.6,28.0,9.0,24033,22291,22777,7994,31.2,28.9,29.5,10.4,3,2,25610,22855,31319,12338,27.8,24.8,34.0,13.4
California,Lake County,4,5,10477,11357,10279,3848,29.1,31.6,28.6,10.7,9256,12132,14415,4914,22.7,29.8,35.4,12.1,4,5,7195,13075,18490,7360,15.6,28.3,40.1,16.0
California,Lassen County,6,6,4808,4602,6188,2057,27.2,26.1,35.0,11.7,4673,7091,8743,2456,20.4,30.9,38.1,10.7,7,8,4784,6871,9276,2929,20.1,28.8,38.9,12.3
California,Los Angeles County,1,1,1642813,1134608,1480359,1223442,30.0,20.7,27.0,22.3,1770524,1108314,1541721,1462389,30.1,18.8,26.2,24.9,1,1,1511510,1375647,1752083,2013934,22.7,20.7,26.3,30.3
California,Madera County,3,2,19387,12967,14447,6191,36.6,24.5,27.3,11.7,25901,18923,21024,8982,34.6,25.3,28.1,12.0,3,2,27700,23737,30660,12642,29.2,25.1,32.4,13.3
California,Marin County,1,1,13648,27848,53467,74530,8.1,16.4,31.5,44.0,16080,22857,50509,94248,8.8,12.4,27.5,51.3,1,1,13458,22406,47793,105503,7.1,11.8,25.3,55.8
California,Mariposa County,8,7,2261,2853,3358,1713,22.2,28.0,33.0,16.8,1821,3206,4707,2462,14.9,26.3,38.6,20.2,8,7,1437,3903,5323,3024,10.5,28.5,38.9,22.1
California,Mendocino County,4,5,11206,15499,16440,9344,21.3,29.5,31.3,17.8,10906,14812,19663,11505,19.2,26.0,34.6,20.2,4,5,8106,16229,22463,14499,13.2,26.5,36.6,23.7
California,Merced County,3,2,36425,22806,27715,11873,36.9,23.1,28.0,12.0,42247,27901,33681,12896,36.2,23.9,28.9,11.0,2,2,48959,37870,45642,19934,32.1,24.8,29.9,13.1
California,Modoc County,6,6,1792,2148,1787,720,27.8,33.3,27.7,11.2,1483,1900,2282,799,22.9,29.4,35.3,12.4,6,6,890,1758,2875,1211,13.2,26.1,42.7,18.0
California,Mono County,7,9,804,1695,2641,1443,12.2,25.7,40.1,21.9,1046,1792,3327,2509,12.1,20.7,38.4,28.9,7,11,1465,1626,3467,3132,15.1,16.8,35.8,32.3
California,Monterey County,2,2,57520,44916,63897,45671,27.1,21.2,30.1,21.5,77061,45354,66774,54939,31.6,18.6,27.4,22.5,2,2,78700,55869,72075,62165,29.3,20.8,26.8,23.1
California,Napa County,3,2,14495,18399,25538,16773,19.3,24.5,34.0,22.3,16455,17223,28110,22150,19.6,20.5,33.5,26.4,3,2,16225,18619,30404,31320,16.8,19.3,31.5,32.4
California,Nevada County,4,3,7577,14891,20534,12231,13.7,27.0,37.2,22.1,6309,15517,26319,17003,9.7,23.8,40.4,26.1,4,3,4513,14935,29577,24892,6.1,20.2,40.0,33.7
California,Orange County,1,1,286557,307521,509022,425099,18.8,20.1,33.3,27.8,372419,317332,564962,558743,20.5,17.5,31.2,30.8,1,1,326861,367556,599233,784133,15.7,17.7,28.8,37.7
California,Placer County,1,1,17006,29751,41725,25940,14.9,26.0,36.5,22.7,15835,35327,64506,50226,9.5,21.3,38.9,30.3,1,1,14906,48923,96446,91881,5.9,19.4,38.2,36.4
California,Plumas County,7,12,2393,4536,4787,2090,17.3,32.9,34.7,15.1,1770,4102,6325,2589,12.0,27.7,42.8,17.5,7,12,1370,3457,6466,3177,9.5,23.9,44.7,22.0
California,Riverside County,1,1,188015,191492,239668,105530,25.9,26.4,33.1,14.6,234473,230867,315008,155676,25.0,24.7,33.7,16.6,1,1,287146,372314,480766,301773,19.9,25.8,33.3,20.9
California,Sacramento County,1,1,117470,158422,233955,151880,17.8,23.9,35.4,23.0,129270,176525,275052,191641,16.7,22.9,35.6,24.8,1,1,128639,214444,342436,277355,13.4,22.3,35.6,28.8
California,San Benito County,1,1,6915,5524,6314,3152,31.6,25.2,28.8,14.4,7876,7278,10876,5371,25.1,23.2,34.6,17.1,1,1,7953,8834,12518,6873,22.0,24.4,34.6,19.0
California,San Bernardino County,1,1,202956,222977,275833,123062,24.6,27.0,33.4,14.9,253594,246155,326943,156581,25.8,25.0,33.3,15.9,1,1,273780,334992,426166,242217,21.4,26.2,33.4,19.0
California,San Diego County,1,1,281660,354882,527450,394090,18.1,22.8,33.9,25.3,308849,352040,588927,523511,17.4,19.9,33.2,29.5,1,1,297020,404243,666865,760306,14.0,19.0,31.3,35.7
California,San Francisco County,1,1,117834,97583,132763,187835,22.0,18.2,24.8,35.0,112065,82618,133130,267992,18.8,13.9,22.3,45.0,1,1,85571,83938,135102,355161,13.0,12.7,20.5,53.8
California,San Joaquin County,2,2,90830,74007,86517,38179,31.4,25.6,29.9,13.2,95953,84162,104989,48468,28.8,25.2,31.5,14.5,2,2,95848,115214,144619,80021,22.0,26.4,33.2,18.4
California,San Luis Obispo County,3,2,23156,34099,49848,31883,16.7,24.5,35.9,22.9,22964,34728,58997,42507,14.4,21.8,37.1,26.7,2,2,18733,36007,67642,60247,10.3,19.7,37.0,33.0
California,San Mateo County,1,1,71343,95754,141125,140631,15.9,21.3,31.4,31.3,72164,85569,141275,191277,14.7,17.5,28.8,39.0,1,1,61888,87673,138759,241901,11.7,16.5,26.2,45.6
California,Santa Barbara County,2,2,46156,48821,74745,61625,20.0,21.1,32.3,26.6,51220,46941,75972,72596,20.8,19.0,30.8,29.4,2,2,54645,47489,79659,86224,20.4,17.7,29.7,32.2
California,Santa Clara County,1,1,175123,183546,298572,317542,18.0,18.8,30.6,32.6,184800,176926,300793,450539,16.6,15.9,27.0,40.5,1,1,165229,192414,302757,608229,13.0,15.2,23.9,47.9
California,Santa Cruz County,2,2,26825,28183,48978,43978,18.1,19.0,33.1,29.7,27684,27327,53588,56400,16.8,16.6,32.5,34.2,2,2,25036,26933,55425,66508,14.4,15.5,31.9,38.2
California,Shasta County,3,2,20504,27971,33374,12995,21.6,29.5,35.2,13.7,17952,29658,41854,17808,16.7,27.6,39.0,16.6,3,2,13346,32128,54528,24394,10.7,25.8,43.8,19.6
California,Sierra County,8,7,618,702,801,400,24.5,27.8,31.8,15.9,375,730,999,436,14.8,28.7,39.3,17.2,8,7,179,839,958,459,7.4,34.5,39.3,18.9
California,Siskiyou County,7,11,6565,9156,9161,4109,22.6,31.6,31.6,14.2,4978,8648,11611,5445,16.2,28.2,37.8,17.7,6,6,3682,7920,13009,7224,11.6,24.9,40.9,22.7
California,Solano County,2,2,36159,56046,77483,39125,17.3,26.8,37.1,18.7,40028,60367,93378,52715,16.2,24.5,37.9,21.4,2,2,35650,67847,110280,70994,12.5,23.8,38.7,24.9
California,Sonoma County,2,2,40368,62057,92834,63446,15.6,24.0,35.9,24.5,46237,62559,110275,87493,15.1,20.4,36.0,28.5,2,2,44497,68879,118923,113860,12.9,19.9,34.4,32.9
California,Stanislaus County,2,2,70044,58124,64822,28712,31.6,26.2,29.2,13.0,78427,68945,80027,37179,29.6,26.1,30.2,14.1,2,2,74566,92806,106218,53981,22.8,28.3,32.4,16.5
California,Sutter County,3,2,11044,9935,12745,6130,27.7,24.9,32.0,15.4,13260,11569,16740,7502,27.0,23.6,34.1,15.3,3,2,13088,15089,21902,10733,21.5,24.8,36.0,17.6
California,Tehama County,4,5,9053,10288,9862,3324,27.8,31.6,30.3,10.2,8826,11167,12175,4093,24.3,30.8,33.6,11.3,4,5,7557,13063,15977,6163,17.7,30.5,37.4,14.4
California,Trinity County,8,6,2296,2763,2691,1143,25.8,31.1,30.3,12.9,1790,2791,3388,1464,19.0,29.6,35.9,15.5,8,6,948,3203,4108,2061,9.2,31.0,39.8,20.0
California,Tulare County,2,2,70714,40873,45103,20965,39.8,23.0,25.4,11.8,78512,47004,55812,23560,38.3,22.9,27.2,11.5,2,2,82494,65844,76558,36068,31.6,25.2,29.3,13.8
California,Tuolumne County,4,5,6811,11082,11129,5011,20.0,32.6,32.7,14.7,6129,11579,14985,6284,15.7,29.7,38.4,16.1,4,5,3984,12119,16420,8348,9.7,29.7,40.2,20.4
California,Ventura County,2,2,85778,91704,142471,95598,20.6,22.1,34.3,23.0,93872,92936,157812,127136,19.9,19.7,33.5,26.9,2,2,92900,104471,178713,174683,16.9,19.0,32.4,31.7
California,Yolo County,1,1,16965,18093,21463,24524,20.9,22.3,26.5,30.3,19299,18901,24647,32576,20.2,19.8,25.8,34.1,1,1,17508,23773,32373,47039,14.5,19.7,26.8,39.0
California,Yuba County,3,2,10669,8474,11479,3206,31.5,25.1,33.9,9.5,9924,9589,12068,3637,28.2,27.2,34.3,10.3,3,2,8658,11277,18744,6473,19.2,25.0,41.5,14.3
Colorado,Adams County,1,1,34411,56948,50146,21157,21.2,35.0,30.8,13.0,47240,68641,68437,38776,21.2,30.8,30.7,17.4,1,1,52664,85424,92807,65947,17.7,28.8,31.3,22.2
Colorado,Alamosa County,7,11,1727,2064,1893,1807,23.1,27.6,25.3,24.1,1489,2320,2448,2310,17.4,27.1,28.6,27.0,7,11,1404,2392,3096,2358,15.2,25.9,33.5,25.5
Colorado,Arapahoe County,1,1,21333,54994,87016,88573,8.5,21.8,34.5,35.2,29574,64921,104833,117232,9.3,20.5,33.1,37.0,1,1,32567,82685,127690,162369,8.0,20.4,31.5,40.1
Colorado,Archuleta County,7,10,667,1174,956,687,19.1,33.7,27.4,19.7,867,1829,2146,1979,12.7,26.8,31.5,29.0,7,10,763,2359,2764,3170,8.4,26.0,30.5,35.0
Colorado,Baca County,9,12,881,1103,739,429,28.0,35.0,23.4,13.6,678,1082,950,442,21.5,34.3,30.1,14.0,9,12,342,846,979,507,12.8,31.6,36.6,19.0
Colorado,Bent County,7,11,953,1145,879,509,27.3,32.8,25.2,14.6,922,1415,1237,463,22.8,35.1,30.6,11.5,7,12,1158,2164,1199,338,23.8,44.5,24.7,7.0
Colorado,Boulder County,2,2,12261,28352,41045,59467,8.7,20.1,29.1,42.1,13404,28064,47159,97499,7.2,15.1,25.3,52.4,2,2,11697,25364,44708,117180,5.9,12.7,22.5,58.9
Colorado,Broomfield County,1,1,,,,,,,,,,,,,,,,,1,1,1773,6010,11893,21204,4.3,14.7,29.1,51.9
Colorado,Chaffee County,7,11,1660,3204,2534,1324,19.0,36.7,29.1,15.2,1360,3545,4053,2879,11.5,29.9,34.2,24.3,7,11,1269,3825,4343,4873,8.9,26.7,30.3,34.1
Colorado,Cheyenne County,9,12,288,665,370,178,19.2,44.3,24.7,11.9,227,498,503,203,15.9,34.8,35.2,14.2,9,12,116,432,449,289,9.0,33.6,34.9,22.5
Colorado,Clear Creek County,1,1,433,1376,1804,1637,8.2,26.2,34.4,31.2,442,1440,2219,2601,6.6,21.5,33.1,38.8,1,1,225,1550,2350,2925,3.2,22.0,33.3,41.5
Colorado,Conejos County,9,12,1578,1450,859,466,36.3,33.3,19.7,10.7,1391,1685,1186,717,27.9,33.8,23.8,14.4,9,12,809,1738,1718,1032,15.3,32.8,32.4,19.5
Colorado,Costilla County,9,12,810,665,360,215,39.5,32.4,17.6,10.5,798,685,703,320,31.8,27.3,28.1,12.8,9,12,638,725,810,474,24.1,27.4,30.6,17.9
Colorado,Crowley County,8,7,819,886,832,221,29.7,32.1,30.2,8.0,875,1345,1214,463,22.5,34.5,31.2,11.9,8,7,590,1394,1183,395,16.6,39.1,33.2,11.1
Colorado,Custer County,8,7,218,476,393,258,16.2,35.4,29.2,19.2,247,715,906,680,9.7,28.1,35.6,26.7,8,7,218,631,1326,1196,6.5,18.7,39.3,35.5
Colorado,Delta County,6,6,3932,5396,3269,1991,27.0,37.0,22.4,13.6,3846,6569,5515,3400,19.9,34.0,28.5,17.6,6,6,2412,8170,6829,4353,11.1,37.5,31.4,20.0
Colorado,Denver County,1,1,66795,75653,85439,93299,20.8,23.6,26.6,29.0,79034,74922,91457,129065,21.1,20.0,24.4,34.5,1,1,63240,80415,107032,204722,13.9,17.7,23.5,45.0
Colorado,Dolores County,9,10,280,425,192,97,28.2,42.8,19.3,9.8,317,440,387,179,24.0,33.3,29.3,13.5,9,12,144,506,408,281,10.8,37.8,30.5,21.0
Colorado,Douglas County,1,1,1979,7567,13193,15599,5.2,19.7,34.4,40.7,3423,14785,35925,58303,3.0,13.1,32.0,51.9,1,1,4590,25496,55781,111996,2.3,12.9,28.2,56.6
Colorado,Eagle County,5,8,1443,3270,4797,4679,10.2,23.0,33.8,33.0,3640,4490,7462,11586,13.4,16.5,27.5,42.6,5,8,3927,6454,8865,16893,10.9,17.9,24.5,46.7
Colorado,El Paso County,2,2,28066,61791,88377,62017,11.7,25.7,36.8,25.8,28029,73286,117343,101762,8.7,22.9,36.6,31.8,2,2,25720,87190,153074,148740,6.2,21.0,36.9,35.9
Colorado,Elbert County,1,1,970,1978,1983,1220,15.8,32.2,32.2,19.8,963,3510,4938,3403,7.5,27.4,38.5,26.6,1,1,675,4493,6367,5088,4.1,27.0,38.3,30.6
Colorado,Fremont County,4,5,5557,7825,6518,2662,24.6,34.7,28.9,11.8,6471,12199,10063,4481,19.5,36.7,30.3,13.5,4,5,4737,14073,11591,5470,13.2,39.2,32.3,15.2
Colorado,Garfield County,5,9,2852,6418,5858,4171,14.8,33.3,30.4,21.6,4084,7499,9656,6645,14.6,26.9,34.6,23.8,5,8,5291,9769,11282,11114,14.1,26.1,30.1,29.7
Colorado,Gilpin County,1,1,154,615,791,654,7.0,27.8,35.7,29.5,205,898,1306,1092,5.9,25.6,37.3,31.2,1,1,182,1054,1699,1387,4.2,24.4,39.3,32.1
Colorado,Grand County,8,4,672,1517,1535,1611,12.6,28.4,28.8,30.2,661,2060,2889,2961,7.7,24.0,33.7,34.5,7,10,579,2668,3404,3811,5.5,25.5,32.5,36.4
Colorado,Gunnison County,7,11,539,1264,1815,2119,9.4,22.0,31.6,36.9,502,1512,2783,3707,5.9,17.8,32.7,43.6,7,11,484,1671,2325,5351,4.9,17.0,23.6,54.4
Colorado,Hinsdale County,9,12,25,107,110,114,7.0,30.1,30.9,32.0,41,123,222,207,6.9,20.7,37.4,34.9,9,12,36,156,241,293,5.0,21.5,33.2,40.4
Colorado,Huerfano County,6,6,1437,1043,1106,519,35.0,25.4,26.9,12.6,1251,1828,1657,911,22.2,32.4,29.3,16.1,6,6,594,1388,1764,1390,11.6,27.0,34.3,27.1
Colorado,Jackson County,9,12,195,410,317,167,17.9,37.6,29.1,15.3,151,396,333,218,13.8,36.1,30.3,19.9,9,10,128,428,289,187,12.4,41.5,28.0,18.1
Colorado,Jefferson County,1,1,29112,72294,96945,88040,10.2,25.2,33.9,30.7,28747,79402,114934,128496,8.2,22.6,32.7,36.5,1,1,23268,82819,120646,161694,6.0,21.3,31.1,41.6
Colorado,Kiowa County,9,12,341,467,217,103,30.2,41.4,19.2,9.1,149,385,376,175,13.7,35.5,34.7,16.1,9,12,86,328,349,194,9.0,34.3,36.5,20.3
Colorado,Kit Carson County,7,11,1222,1653,1016,729,26.5,35.8,22.0,15.8,1211,1660,1575,808,23.0,31.6,30.0,15.4,7,11,914,2130,1757,737,16.5,38.5,31.7,13.3
Colorado,La Plata County,6,5,2766,5300,5871,5438,14.3,27.4,30.3,28.1,2412,6462,8929,10170,8.6,23.1,31.9,36.4,4,5,1974,7219,11850,16091,5.3,19.4,31.9,43.3
Colorado,Lake County,7,8,684,1255,1192,605,18.3,33.6,31.9,16.2,966,1285,1540,919,20.5,27.3,32.7,19.5,6,4,398,1775,1455,1372,8.0,35.5,29.1,27.4
Colorado,Larimer County,2,2,12911,28958,34650,36472,11.4,25.6,30.7,32.3,12013,33279,49306,61828,7.7,21.3,31.5,39.5,2,2,9669,38918,65816,90882,4.7,19.0,32.1,44.3
Colorado,Las Animas County,7,11,2943,2531,2455,1156,32.4,27.9,27.0,12.7,2379,2796,3436,1668,23.1,27.2,33.4,16.2,7,11,1633,2944,4058,1765,15.7,28.3,39.0,17.0
Colorado,Lincoln County,8,4,784,1103,789,396,25.5,35.9,25.7,12.9,768,1475,1413,558,18.2,35.0,33.5,13.2,8,7,806,1674,889,598,20.3,42.2,22.4,15.1
Colorado,Logan County,7,8,2385,4044,3342,1614,20.9,35.5,29.4,14.2,2308,4189,4671,1906,17.7,32.0,35.7,14.6,7,8,1930,4590,5824,2315,13.2,31.3,39.7,15.8
Colorado,Mesa County,3,2,12374,19241,18234,10509,20.5,31.9,30.2,17.4,11453,23154,24987,16764,15.0,30.3,32.7,22.0,3,2,9992,28914,34247,26064,10.1,29.1,34.5,26.3
Colorado,Mineral County,9,12,63,143,134,74,15.2,34.5,32.4,17.9,53,179,202,197,8.4,28.4,32.0,31.2,9,12,14,141,225,279,2.1,21.4,34.1,42.3
Colorado,Moffat County,7,11,1390,2469,1918,1133,20.1,35.7,27.8,16.4,1713,2812,2832,1047,20.4,33.5,33.7,12.5,7,8,860,3474,2963,1320,10.0,40.3,34.4,15.3
Colorado,Montezuma County,6,6,2953,3868,3025,1868,25.2,33.0,25.8,15.9,2929,5129,4204,3250,18.9,33.1,27.1,21.0,6,6,1842,5245,6153,4833,10.2,29.0,34.0,26.7
Colorado,Montrose County,7,8,4135,5681,3907,2504,25.5,35.0,24.1,15.4,4274,7373,6321,4121,19.3,33.4,28.6,18.7,4,5,3627,9081,9010,7042,12.6,31.6,31.3,24.5
Colorado,Morgan County,6,3,4408,4422,3171,1587,32.4,32.5,23.3,11.7,4760,5164,4494,2243,28.6,31.0,27.0,13.5,6,3,3609,5850,6046,2714,19.8,32.1,33.2,14.9
Colorado,Otero County,6,6,3937,3936,3310,1674,30.6,30.6,25.7,13.0,3197,4050,3897,2028,24.3,30.7,29.6,15.4,6,6,1888,3583,5000,1935,15.2,28.9,40.3,15.6
Colorado,Ouray County,9,10,204,527,441,454,12.5,32.4,27.1,27.9,182,591,958,1010,6.6,21.6,35.0,36.8,9,10,70,716,987,1923,1.9,19.4,26.7,52.0
Colorado,Park County,1,1,439,1621,1757,1104,8.9,32.9,35.7,22.4,690,2772,3769,3140,6.7,26.7,36.3,30.3,1,1,533,3197,5136,3658,4.3,25.5,41.0,29.2
Colorado,Phillips County,9,10,602,1145,708,406,21.0,40.0,24.7,14.2,553,964,886,596,18.4,32.1,29.5,19.9,9,10,352,867,1125,632,11.8,29.1,37.8,21.2
Colorado,Pitkin County,7,9,502,1285,2972,4728,5.3,13.5,31.3,49.8,417,1237,3202,6466,3.7,10.9,28.3,57.1,7,8,647,1522,3267,7848,4.9,11.5,24.6,59.1
Colorado,Prowers County,7,11,2408,2514,2188,984,29.8,31.1,27.0,12.2,2394,2468,2667,1016,28.0,28.9,31.2,11.9,7,11,1451,2166,3112,1054,18.6,27.8,40.0,13.5
Colorado,Pueblo County,3,2,20724,25915,21748,11137,26.1,32.6,27.3,14.0,17199,28520,29474,16887,18.7,31.0,32.0,18.3,3,2,13035,31411,40397,23404,12.0,29.0,37.3,21.6
Colorado,Rio Blanco County,9,12,683,1123,1268,560,18.8,30.9,34.9,15.4,448,1234,1423,752,11.6,32.0,36.9,19.5,9,10,382,1455,1529,948,8.9,33.7,35.4,22.0
Colorado,Rio Grande County,7,11,2038,2112,1395,1174,30.3,31.4,20.8,17.5,1744,2386,2329,1500,21.9,30.0,29.3,18.8,7,11,1338,2355,2539,1755,16.8,29.5,31.8,22.0
Colorado,Routt County,7,11,762,2137,3064,3175,8.3,23.4,33.5,34.7,627,2347,4653,5640,4.7,17.7,35.1,42.5,7,8,517,3485,4409,8550,3.0,20.5,26.0,50.4
Colorado,Saguache County,9,12,957,935,509,403,34.1,33.3,18.2,14.4,1128,933,961,738,30.0,24.8,25.6,19.6,9,12,943,1096,1194,1198,21.3,24.7,26.9,27.0
