county,oct_rate,state,year
Cherokee County,8.7,South Carolina,2004
Chester County,9.4,South Carolina,2004
Chesterfield County,9.3,South Carolina,2004
Clarendon County,9.3,South Carolina,2004
Colleton County,7.5,South Carolina,2004
Darlington County,8.3,South Carolina,2004
Dillon County,8.9,South Carolina,2004
Dorchester County,5.3,South Carolina,2004
Edgefield County,6.2,South Carolina,2004
Fairfield County,7.1,South Carolina,2004
Florence County,8.4,South Carolina,2004
Georgetown County,8.5,South Carolina,2004
Greenville County,5.9,South Carolina,2004
Greenwood County,8.6,South Carolina,2004
Hampton County,9,South Carolina,2004
Horry County,5.8,South Carolina,2004
Jasper County,5.6,South Carolina,2004
Kershaw County,7.2,South Carolina,2004
Lancaster County,8.4,South Carolina,2004
Laurens County,6.9,South Carolina,2004
Lee County,9.4,South Carolina,2004
Lexington County,5,South Carolina,2004
Marion County,12.7,South Carolina,2004
Marlboro County,12.1,South Carolina,2004
McCormick County,10.7,South Carolina,2004
Newberry County,7.3,South Carolina,2004
Oconee County,7,South Carolina,2004
Orangeburg County,9.4,South Carolina,2004
Pickens County,6.3,South Carolina,2004
Richland County,6,South Carolina,2004
Saluda County,8.1,South Carolina,2004
Spartanburg County,7.5,South Carolina,2004
Sumter County,8.4,South Carolina,2004
Union County,11.7,South Carolina,2004
Williamsburg County,11.8,South Carolina,2004
York County,6.3,South Carolina,2004
Aurora County,3.4,South Dakota,2004
Beadle County,3.3,South Dakota,2004
Bennett County,3.9,South Dakota,2004
Bon Homme County,3.3,South Dakota,2004
Brookings County,2.6,South Dakota,2004
Brown County,2.7,South Dakota,2004
Brule County,2.7,South Dakota,2004
Buffalo County,14.4,South Dakota,2004
Butte County,2.9,South Dakota,2004
Campbell County,3,South Dakota,2004
Charles Mix County,4,South Dakota,2004
Clark County,3.8,South Dakota,2004
Clay County,3.1,South Dakota,2004
Codington County,3.5,South Dakota,2004
Corson County,6.9,South Dakota,2004
Custer County,3.3,South Dakota,2004
Davison County,2.8,South Dakota,2004
Day County,4.2,South Dakota,2004
Deuel County,3.8,South Dakota,2004
Dewey County,6.7,South Dakota,2004
Douglas County,3,South Dakota,2004
Edmunds County,3.3,South Dakota,2004
Fall River County,4,South Dakota,2004
Faulk County,2.9,South Dakota,2004
Grant County,3.9,South Dakota,2004
Gregory County,2.9,South Dakota,2004
Haakon County,2.8,South Dakota,2004
Hamlin County,3.7,South Dakota,2004
Hand County,2.7,South Dakota,2004
Hanson County,3,South Dakota,2004
Harding County,3.5,South Dakota,2004
Hughes County,2.6,South Dakota,2004
Hutchinson County,3,South Dakota,2004
Hyde County,3.1,South Dakota,2004
Jackson County,4.5,South Dakota,2004
Jerauld County,2.8,South Dakota,2004
Jones County,2.3,South Dakota,2004
Kingsbury County,3.9,South Dakota,2004
Lake County,3.2,South Dakota,2004
Lawrence County,3,South Dakota,2004
Lincoln County,2.5,South Dakota,2004
Lyman County,4,South Dakota,2004
Marshall County,3.3,South Dakota,2004
McCook County,3.5,South Dakota,2004
McPherson County,4.2,South Dakota,2004
Meade County,3.4,South Dakota,2004
Mellette County,5.3,South Dakota,2004
Miner County,4.4,South Dakota,2004
Minnehaha County,3.3,South Dakota,2004
Moody County,4.6,South Dakota,2004
Pennington County,3.4,South Dakota,2004
Perkins County,3.5,South Dakota,2004
Potter County,2.9,South Dakota,2004
Roberts County,3.9,South Dakota,2004
Sanborn County,2.5,South Dakota,2004
Shannon County,8.8,South Dakota,2004
Spink County,3.2,South Dakota,2004
Stanley County,2,South Dakota,2004
Sully County,1.9,South Dakota,2004
Todd County,5.3,South Dakota,2004
Tripp County,2.9,South Dakota,2004
Turner County,3.3,South Dakota,2004
Union County,5.2,South Dakota,2004
Walworth County,3.9,South Dakota,2004
Yankton County,3.2,South Dakota,2004
Ziebach County,10.6,South Dakota,2004
Anderson County,5.3,Tennessee,2004
Bedford County,5.2,Tennessee,2004
Benton County,8.3,Tennessee,2004
Bledsoe County,7.6,Tennessee,2004
Blount County,4.4,Tennessee,2004
Bradley County,5.1,Tennessee,2004
Campbell County,6,Tennessee,2004
Cannon County,4.7,Tennessee,2004
Carroll County,8,Tennessee,2004
Carter County,5.7,Tennessee,2004
Cheatham County,4.7,Tennessee,2004
Chester County,5.3,Tennessee,2004
Claiborne County,6.1,Tennessee,2004
Clay County,8.7,Tennessee,2004
Cocke County,6.8,Tennessee,2004
Coffee County,5,Tennessee,2004
Crockett County,6.9,Tennessee,2004
Cumberland County,6,Tennessee,2004
Davidson County,4.7,Tennessee,2004
Decatur County,7.1,Tennessee,2004
Dekalb County,4.9,Tennessee,2004
Dickson County,5.5,Tennessee,2004
Dyer County,6.3,Tennessee,2004
Fayette County,6.9,Tennessee,2004
Fentress County,6.5,Tennessee,2004
Franklin County,5.1,Tennessee,2004
Gibson County,8.1,Tennessee,2004
Giles County,7.3,Tennessee,2004
Grainger County,5.7,Tennessee,2004
Greene County,6.8,Tennessee,2004
Grundy County,6.4,Tennessee,2004
Hamblen County,5.3,Tennessee,2004
Hamilton County,4.6,Tennessee,2004
Hancock County,9.1,Tennessee,2004
Hardeman County,7.9,Tennessee,2004
Hardin County,7.3,Tennessee,2004
Hawkins County,5.1,Tennessee,2004
Haywood County,8.4,Tennessee,2004
Henderson County,6.8,Tennessee,2004
Henry County,8.1,Tennessee,2004
Hickman County,6,Tennessee,2004
Houston County,8.1,Tennessee,2004
Humphreys County,7.4,Tennessee,2004
Jackson County,6.7,Tennessee,2004
Jefferson County,5.7,Tennessee,2004
Johnson County,7.3,Tennessee,2004
Knox County,4.1,Tennessee,2004
Lake County,7.8,Tennessee,2004
Lauderdale County,9.4,Tennessee,2004
Lawrence County,11.2,Tennessee,2004
Lewis County,7.2,Tennessee,2004
Lincoln County,4.8,Tennessee,2004
Loudon County,4.6,Tennessee,2004
Macon County,4.7,Tennessee,2004
Madison County,5.9,Tennessee,2004
Marion County,7.1,Tennessee,2004
Marshall County,7.6,Tennessee,2004
Maury County,5.4,Tennessee,2004
McMinn County,6.2,Tennessee,2004
McNairy County,5.8,Tennessee,2004
Meigs County,7.2,Tennessee,2004
Monroe County,6.1,Tennessee,2004
Montgomery County,5.2,Tennessee,2004
Moore County,4.1,Tennessee,2004
Morgan County,8,Tennessee,2004
Obion County,6.5,Tennessee,2004
Overton County,4.9,Tennessee,2004
Perry County,6.1,Tennessee,2004
Pickett County,7.4,Tennessee,2004
Polk County,6.2,Tennessee,2004
Putnam County,4.6,Tennessee,2004
Rhea County,6.1,Tennessee,2004
Roane County,5.8,Tennessee,2004
Robertson County,4.7,Tennessee,2004
Rutherford County,4.2,Tennessee,2004
Scott County,7,Tennessee,2004
Sequatchie County,5.5,Tennessee,2004
Sevier County,4.9,Tennessee,2004
Shelby County,6.3,Tennessee,2004
Smith County,5.3,Tennessee,2004
Stewart County,6.1,Tennessee,2004
Sullivan County,5.1,Tennessee,2004
Sumner County,4.6,Tennessee,2004
Tipton County,6.4,Tennessee,2004
Trousdale County,6,Tennessee,2004
Unicoi County,6,Tennessee,2004
Union County,5.6,Tennessee,2004
Van Buren County,6.1,Tennessee,2004
Warren County,5.1,Tennessee,2004
Washington County,5,Tennessee,2004
Wayne County,9,Tennessee,2004
Weakley County,7.6,Tennessee,2004
White County,6.1,Tennessee,2004
Williamson County,3.9,Tennessee,2004
Wilson County,4.7,Tennessee,2004
Anderson County,6.5,Texas,2004
Andrews County,4.2,Texas,2004
Angelina County,6,Texas,2004
Aransas County,8.1,Texas,2004
Archer County,3.5,Texas,2004
Armstrong County,3.8,Texas,2004
Atascosa County,5.2,Texas,2004
Austin County,4.9,Texas,2004
Bailey County,4.8,Texas,2004
Bandera County,4.8,Texas,2004
Bastrop County,5.4,Texas,2004
Baylor County,4.9,Texas,2004
Bee County,7.4,Texas,2004
Bell County,4.9,Texas,2004
Bexar County,5.4,Texas,2004
Blanco County,4.1,Texas,2004
Borden County,3.3,Texas,2004
Bosque County,5.1,Texas,2004
Bowie County,5.7,Texas,2004
Brazoria County,6.4,Texas,2004
Brazos County,4,Texas,2004
Brewster County,3.8,Texas,2004
Briscoe County,6.2,Texas,2004
Brooks County,6.7,Texas,2004
Brown County,5.2,Texas,2004
Burleson County,4.4,Texas,2004
Burnet County,4.7,Texas,2004
Caldwell County,5.7,Texas,2004
Calhoun County,6.5,Texas,2004
Callahan County,4.2,Texas,2004
Cameron County,8,Texas,2004
Camp County,5.5,Texas,2004
Carson County,3.9,Texas,2004
Cass County,6.2,Texas,2004
Castro County,4.7,Texas,2004
Chambers County,5.5,Texas,2004
Cherokee County,5.2,Texas,2004
Childress County,5.4,Texas,2004
Clay County,3.8,Texas,2004
Cochran County,5.4,Texas,2004
Coke County,6.2,Texas,2004
Coleman County,5,Texas,2004
Collin County,4.7,Texas,2004
Collingsworth County,3.9,Texas,2004
Colorado County,4.8,Texas,2004
Comal County,5.1,Texas,2004
Comanche County,4.5,Texas,2004
Concho County,5.8,Texas,2004
Cooke County,4.4,Texas,2004
Coryell County,6,Texas,2004
Cottle County,4.3,Texas,2004
Crane County,5.2,Texas,2004
Crockett County,3.4,Texas,2004
Crosby County,5.2,Texas,2004
Culberson County,5.4,Texas,2004
Dallam County,4,Texas,2004
Dallas County,6.2,Texas,2004
Dawson County,6.5,Texas,2004
Deaf Smith County,5,Texas,2004
Delta County,6.9,Texas,2004
Denton County,4.2,Texas,2004
Dewitt County,5.4,Texas,2004
Dickens County,5.9,Texas,2004
Dimmit County,8,Texas,2004
Donley County,4.4,Texas,2004
Duval County,6.2,Texas,2004
Eastland County,5.3,Texas,2004
Ector County,5.3,Texas,2004
Edwards County,4.1,Texas,2004
El Paso County,7.1,Texas,2004
Ellis County,5.3,Texas,2004
Erath County,4.1,Texas,2004
Falls County,5.7,Texas,2004
Fannin County,6.7,Texas,2004
Fayette County,3.9,Texas,2004
Fisher County,4.7,Texas,2004
Floyd County,5.7,Texas,2004
Foard County,5.1,Texas,2004
Fort Bend County,5.2,Texas,2004
Franklin County,4.3,Texas,2004
Freestone County,4.2,Texas,2004
Frio County,6.5,Texas,2004
Gaines County,4.4,Texas,2004
Galveston County,6.4,Texas,2004
Garza County,5.3,Texas,2004
Gillespie County,3.6,Texas,2004
Glasscock County,3.3,Texas,2004
Goliad County,4.7,Texas,2004
Gonzales County,4.2,Texas,2004
Gray County,4.6,Texas,2004
Grayson County,5.8,Texas,2004
Gregg County,5.4,Texas,2004
Grimes County,6.4,Texas,2004
Guadalupe County,4.7,Texas,2004
Hale County,5.4,Texas,2004
Hall County,5.8,Texas,2004
Hamilton County,4.3,Texas,2004
Hansford County,3.5,Texas,2004
Hardeman County,4.5,Texas,2004
Hardin County,6.9,Texas,2004
Harris County,5.8,Texas,2004
Harrison County,5.4,Texas,2004
Hartley County,3.7,Texas,2004
Haskell County,4,Texas,2004
Hays County,4.8,Texas,2004
Hemphill County,3.1,Texas,2004
Henderson County,5.7,Texas,2004
Hidalgo County,7.9,Texas,2004
Hill County,6.2,Texas,2004
Hockley County,4.6,Texas,2004
Hood County,5.5,Texas,2004
Hopkins County,5,Texas,2004
Houston County,6.3,Texas,2004
Howard County,5.2,Texas,2004
Hudspeth County,5.7,Texas,2004
Hunt County,5.6,Texas,2004
Hutchinson County,6.1,Texas,2004
Irion County,4.5,Texas,2004
Jack County,5,Texas,2004
Jackson County,5.4,Texas,2004
Jasper County,8.2,Texas,2004
Jeff Davis County,4.1,Texas,2004
Jefferson County,7.8,Texas,2004
Jim Hogg County,4.7,Texas,2004
Jim Wells County,6.1,Texas,2004
Johnson County,5.3,Texas,2004
Jones County,5.4,Texas,2004
Karnes County,6.5,Texas,2004
Kaufman County,6.2,Texas,2004
Kendall County,4.4,Texas,2004
Kenedy County,3.7,Texas,2004
Kent County,4.1,Texas,2004
Kerr County,4.4,Texas,2004
Kimble County,4,Texas,2004
King County,3.5,Texas,2004
Kinney County,5.6,Texas,2004
Kleberg County,5.1,Texas,2004
Knox County,4.2,Texas,2004
La Salle County,6.5,Texas,2004
Lamar County,6,Texas,2004
Lamb County,5.2,Texas,2004
Lampasas County,4.1,Texas,2004
Lavaca County,3.4,Texas,2004
Lee County,4.3,Texas,2004
Leon County,5.8,Texas,2004
Liberty County,7.9,Texas,2004
Limestone County,5.1,Texas,2004
Lipscomb County,3.2,Texas,2004
Live Oak County,5,Texas,2004
Llano County,5.5,Texas,2004
Loving County,7.5,Texas,2004
Lubbock County,4.2,Texas,2004
Lynn County,5.2,Texas,2004
Madison County,5.8,Texas,2004
Marion County,5.7,Texas,2004
Martin County,4.3,Texas,2004
Mason County,3.2,Texas,2004
Matagorda County,8.6,Texas,2004
Maverick County,11,Texas,2004
McCulloch County,5.9,Texas,2004
McLennan County,5,Texas,2004
McMullen County,4.7,Texas,2004
Medina County,5.3,Texas,2004
Menard County,4.5,Texas,2004
Midland County,4,Texas,2004
Milam County,5.4,Texas,2004
Mills County,3.9,Texas,2004
Mitchell County,6.6,Texas,2004
Montague County,4.8,Texas,2004
Montgomery County,4.9,Texas,2004
Moore County,4,Texas,2004
Morris County,6.9,Texas,2004
Motley County,3.8,Texas,2004
Nacogdoches County,5,Texas,2004
Navarro County,6,Texas,2004
Newton County,10.1,Texas,2004
Nolan County,4.9,Texas,2004
Nueces County,5.8,Texas,2004
Ochiltree County,3.2,Texas,2004
Oldham County,3.5,Texas,2004
Orange County,7.9,Texas,2004
Palo Pinto County,5.2,Texas,2004
Panola County,5.1,Texas,2004
Parker County,4.8,Texas,2004
Parmer County,4,Texas,2004
Pecos County,5.7,Texas,2004
Polk County,6.8,Texas,2004
Potter County,5.3,Texas,2004
Presidio County,12.3,Texas,2004
Rains County,5.9,Texas,2004
Randall County,3.1,Texas,2004
Reagan County,2.7,Texas,2004
Real County,5.1,Texas,2004
Red River County,6.2,Texas,2004
Reeves County,7.5,Texas,2004
Refugio County,5.3,Texas,2004
Roberts County,3.8,Texas,2004
Robertson County,4.9,Texas,2004
Rockwall County,4.9,Texas,2004
Runnels County,4.8,Texas,2004
Rusk County,5.2,Texas,2004
Sabine County,10.3,Texas,2004
San Augustine County,6.6,Texas,2004
San Jacinto County,6.1,Texas,2004
San Patricio County,7.1,Texas,2004
San Saba County,4.9,Texas,2004
Schleicher County,3.9,Texas,2004
Scurry County,5,Texas,2004
Shackelford County,2.9,Texas,2004
Shelby County,5.7,Texas,2004
Sherman County,3.1,Texas,2004
Smith County,4.9,Texas,2004
Somervell County,4.9,Texas,2004
Starr County,11.4,Texas,2004
Stephens County,4.7,Texas,2004
Sterling County,3.2,Texas,2004
Stonewall County,4.1,Texas,2004
Sutton County,2.8,Texas,2004
Swisher County,5.1,Texas,2004
Tarrant County,5.2,Texas,2004
Taylor County,4.2,Texas,2004
Terrell County,5.9,Texas,2004
Terry County,5.6,Texas,2004
Throckmorton County,4,Texas,2004
Titus County,4.8,Texas,2004
Tom Green County,4.5,Texas,2004
Travis County,4.8,Texas,2004
Trinity County,6.6,Texas,2004
Tyler County,7.4,Texas,2004
Upshur County,5.3,Texas,2004
Upton County,5,Texas,2004
Uvalde County,6.1,Texas,2004
Val Verde County,6.6,Texas,2004
Van Zandt County,5.3,Texas,2004
Victoria County,5.1,Texas,2004
Walker County,5.6,Texas,2004
Waller County,5.6,Texas,2004
Ward County,5.6,Texas,2004
Washington County,4.6,Texas,2004
Webb County,6.1,Texas,2004
Wharton County,5.3,Texas,2004
Wheeler County,3.5,Texas,2004
Wichita County,4.8,Texas,2004
Wilbarger County,3.9,Texas,2004
Willacy County,9.6,Texas,2004
Williamson County,4.3,Texas,2004
Wilson County,4.8,Texas,2004
Winkler County,5.3,Texas,2004
Wise County,4.7,Texas,2004
Wood County,5.8,Texas,2004
Yoakum County,4.6,Texas,2004
Young County,4.7,Texas,2004
Zapata County,6.5,Texas,2004
Zavala County,10.3,Texas,2004
Beaver County,4.4,Utah,2004
Box Elder County,4.6,Utah,2004
Cache County,3.4,Utah,2004
Carbon County,5.5,Utah,2004
Daggett County,4.6,Utah,2004
Davis County,4.3,Utah,2004
Duchesne County,4.9,Utah,2004
Emery County,5.7,Utah,2004
Garfield County,4.9,Utah,2004
Grand County,4.8,Utah,2004
Iron County,4,Utah,2004
Juab County,5.1,Utah,2004
Kane County,4.6,Utah,2004
Millard County,4.4,Utah,2004
Morgan County,4.4,Utah,2004
Piute County,4.6,Utah,2004
Rich County,3.6,Utah,2004
Salt Lake County,4.5,Utah,2004
San Juan County,7.7,Utah,2004
Sanpete County,5.5,Utah,2004
Sevier County,4.6,Utah,2004
Summit County,4.6,Utah,2004
Tooele County,5,Utah,2004
Uintah County,4.3,Utah,2004
Utah County,4.2,Utah,2004
Wasatch County,4.5,Utah,2004
Washington County,4.2,Utah,2004
Wayne County,5.3,Utah,2004
Weber County,5.1,Utah,2004
Addison County,2.5,Vermont,2004
Bennington County,3,Vermont,2004
Caledonia County,2.9,Vermont,2004
Chittenden County,2.7,Vermont,2004
Essex County,2.5,Vermont,2004
Franklin County,3.3,Vermont,2004
Grand Isle County,3,Vermont,2004
Lamoille County,2.8,Vermont,2004
Orange County,2.4,Vermont,2004
Orleans County,3.4,Vermont,2004
Rutland County,3,Vermont,2004
Washington County,2.9,Vermont,2004
Windham County,2.8,Vermont,2004
Windsor County,2.5,Vermont,2004
Accomack County,4,Virginia,2004
Albemarle County,2.8,Virginia,2004
Alexandria City,2.3,Virginia,2004
Alleghany County,4.1,Virginia,2004
Amelia County,3.2,Virginia,2004
Amherst County,3.9,Virginia,2004
Appomattox County,4.2,Virginia,2004
Arlington County,2.2,Virginia,2004
Augusta County,2.7,Virginia,2004
Bath County,2.2,Virginia,2004
Bedford County,3.3,Virginia,2004
Bland County,3.4,Virginia,2004
Botetourt County,3,Virginia,2004
Bristol City,5.9,Virginia,2004
Brunswick County,5.9,Virginia,2004
Buchanan County,5.1,Virginia,2004
Buckingham County,3.6,Virginia,2004
Buena Vista City,3.1,Virginia,2004
Campbell County,3.7,Virginia,2004
Caroline County,3.7,Virginia,2004
Carroll County,4.4,Virginia,2004
Charles City County,3.9,Virginia,2004
Charlotte County,5,Virginia,2004
Charlottesville City,3.5,Virginia,2004
Chesapeake City,3.6,Virginia,2004
Chesterfield County,3.1,Virginia,2004
Clarke County,2.4,Virginia,2004
Colonial Heights City,3.9,Virginia,2004
Covington City,4.1,Virginia,2004
Craig County,3.2,Virginia,2004
Culpeper County,3.1,Virginia,2004
Cumberland County,3.4,Virginia,2004
Danville City,8.3,Virginia,2004
Dickenson County,4.7,Virginia,2004
Dinwiddie County,3.4,Virginia,2004
Emporia City,6.9,Virginia,2004
Essex County,3.7,Virginia,2004
Fairfax City,2.3,Virginia,2004
Fairfax County,2.4,Virginia,2004
Falls Church City,3.2,Virginia,2004
Fauquier County,2.5,Virginia,2004
Floyd County,3.4,Virginia,2004
Fluvanna County,2.6,Virginia,2004
Franklin City,4.6,Virginia,2004
Franklin County,3.4,Virginia,2004
Frederick County,2.6,Virginia,2004
Fredericksburg City,4.1,Virginia,2004
Galax City,5.3,Virginia,2004
Giles County,4.3,Virginia,2004
Gloucester County,2.8,Virginia,2004
Goochland County,3.8,Virginia,2004
Grayson County,4.4,Virginia,2004
Greene County,2.5,Virginia,2004
Greensville County,7.1,Virginia,2004
Halifax County,6.5,Virginia,2004
Hampton City,4.4,Virginia,2004
Hanover County,2.7,Virginia,2004
Harrisonburg City,4.4,Virginia,2004
Henrico County,3.2,Virginia,2004
Henry County,7.9,Virginia,2004
Highland County,2.8,Virginia,2004
Hopewell City,5.2,Virginia,2004
Isle of Wight County,3,Virginia,2004
James City County,2.7,Virginia,2004
King George County,3,Virginia,2004
King William County,3,Virginia,2004
King and Queen County,3.7,Virginia,2004
Lancaster County,4.1,Virginia,2004
Lee County,4.7,Virginia,2004
Lexington City,5.1,Virginia,2004
Loudoun County,2.3,Virginia,2004
Louisa County,3.2,Virginia,2004
Lunenburg County,4.6,Virginia,2004
Lynchburg City,4.4,Virginia,2004
Madison County,2.7,Virginia,2004
Manassas City,2.8,Virginia,2004
Manassas Park City,2.4,Virginia,2004
Martinsville City,10.8,Virginia,2004
Mathews County,2.5,Virginia,2004
Mecklenburg County,6.1,Virginia,2004
Middlesex County,2.9,Virginia,2004
Montgomery County,3.2,Virginia,2004
Nelson County,2.9,Virginia,2004
New Kent County,3.1,Virginia,2004
Newport News City,4.2,Virginia,2004
Norfolk City,5.1,Virginia,2004
Northampton County,3.8,Virginia,2004
Northumberland County,3.7,Virginia,2004
Norton City,5,Virginia,2004
Nottoway County,4.1,Virginia,2004
Orange County,2.8,Virginia,2004
Page County,4.1,Virginia,2004
Patrick County,6.5,Virginia,2004
Petersburg City,7.6,Virginia,2004
Pittsylvania County,5.9,Virginia,2004
Poquoson City,2.5,Virginia,2004
Portsmouth City,5.4,Virginia,2004
Powhatan County,2.6,Virginia,2004
Prince Edward County,5.2,Virginia,2004
Prince George County,3.3,Virginia,2004
Prince William County,2.6,Virginia,2004
Pulaski County,4.7,Virginia,2004
Radford City,4.3,Virginia,2004
Rappahannock County,2.3,Virginia,2004
Richmond City,5.4,Virginia,2004
Richmond County,4.2,Virginia,2004
Roanoke City,4.2,Virginia,2004
Roanoke County,3,Virginia,2004
Rockbridge County,2.7,Virginia,2004
Rockingham County,3,Virginia,2004
Russell County,5.3,Virginia,2004
Salem City,3,Virginia,2004
Scott County,5.9,Virginia,2004
Shenandoah County,3,Virginia,2004
Smyth County,4.5,Virginia,2004
Southampton County,3.7,Virginia,2004
Spotsylvania County,2.5,Virginia,2004
Stafford County,2.4,Virginia,2004
Staunton City,3.1,Virginia,2004
Suffolk City,3.7,Virginia,2004
Surry County,3.2,Virginia,2004
Sussex County,4.8,Virginia,2004
Tazewell County,4.4,Virginia,2004
Virginia Beach City,3.3,Virginia,2004
Warren County,3.1,Virginia,2004
Washington County,4.9,Virginia,2004
Waynesboro City,3.5,Virginia,2004
Westmoreland County,4.6,Virginia,2004
Williamsburg City,6,Virginia,2004
Winchester City,3.3,Virginia,2004
Wise County,4.5,Virginia,2004
Wythe County,4,Virginia,2004
York County,2.8,Virginia,2004
Adams County,4.5,Washington,2004
Asotin County,5.5,Washington,2004
Benton County,4.9,Washington,2004
Chelan County,4.9,Washington,2004
Clallam County,6,Washington,2004
Clark County,6.4,Washington,2004
Columbia County,7.5,Washington,2004
Cowlitz County,7.4,Washington,2004
Douglas County,4.5,Washington,2004
Ferry County,7.7,Washington,2004
Franklin County,5.6,Washington,2004
Garfield County,4.8,Washington,2004
Grant County,5.4,Washington,2004
Grays Harbor County,7.4,Washington,2004
Island County,6.2,Washington,2004
Jefferson County,5.4,Washington,2004
King County,4.8,Washington,2004
Kitsap County,5.3,Washington,2004
Kittitas County,5.1,Washington,2004
Klickitat County,6.6,Washington,2004
Lewis County,7.2,Washington,2004
Lincoln County,5.5,Washington,2004
Mason County,6.2,Washington,2004
Okanogan County,5.3,Washington,2004
Pacific County,6.7,Washington,2004
Pend Oreille County,6.7,Washington,2004
Pierce County,6.1,Washington,2004
San Juan County,4.2,Washington,2004
Skagit County,6,Washington,2004
Skamania County,6.6,Washington,2004
Snohomish County,5.1,Washington,2004
Spokane County,5.4,Washington,2004
Stevens County,6.6,Washington,2004
Thurston County,5.2,Washington,2004
Wahkiakum County,6.4,Washington,2004
Walla Walla County,4.8,Washington,2004
Whatcom County,5.2,Washington,2004
Whitman County,3.7,Washington,2004
Yakima County,5.6,Washington,2004
Barbour County,4.9,West Virginia,2004
Berkeley County,3.6,West Virginia,2004
Boone County,4.4,West Virginia,2004
Braxton County,5,West Virginia,2004
Brooke County,6.5,West Virginia,2004
Cabell County,4.1,West Virginia,2004
Calhoun County,6.8,West Virginia,2004
Clay County,6.1,West Virginia,2004
Doddridge County,4.5,West Virginia,2004
Fayette County,5,West Virginia,2004
Gilmer County,3.6,West Virginia,2004
Grant County,5.4,West Virginia,2004
Greenbrier County,4.2,West Virginia,2004
Hampshire County,3.5,West Virginia,2004
Hancock County,6.8,West Virginia,2004
Hardy County,3.1,West Virginia,2004
Harrison County,4.3,West Virginia,2004
Jackson County,4.8,West Virginia,2004
Jefferson County,2.9,West Virginia,2004
Kanawha County,4.2,West Virginia,2004
Lewis County,4.2,West Virginia,2004
Lincoln County,5.3,West Virginia,2004
Logan County,4.5,West Virginia,2004
Marion County,4.1,West Virginia,2004
Marshall County,5,West Virginia,2004
Mason County,6.9,West Virginia,2004
McDowell County,7.7,West Virginia,2004
Mercer County,4.3,West Virginia,2004
Mineral County,5,West Virginia,2004
Mingo County,5.4,West Virginia,2004
Monongalia County,3.2,West Virginia,2004
Monroe County,3.2,West Virginia,2004
Morgan County,3.7,West Virginia,2004
Nicholas County,4.8,West Virginia,2004
Ohio County,4.4,West Virginia,2004
Pendleton County,3,West Virginia,2004
Pleasants County,5.1,West Virginia,2004
Pocahontas County,4.9,West Virginia,2004
Preston County,4,West Virginia,2004
Putnam County,4.1,West Virginia,2004
Raleigh County,4.3,West Virginia,2004
Randolph County,4.1,West Virginia,2004
Ritchie County,5.2,West Virginia,2004
Roane County,6.3,West Virginia,2004
Summers County,4.6,West Virginia,2004
Taylor County,3.9,West Virginia,2004
Tucker County,4.9,West Virginia,2004
Tyler County,6.1,West Virginia,2004
Upshur County,4,West Virginia,2004
Wayne County,4.4,West Virginia,2004
Webster County,5.1,West Virginia,2004
Wetzel County,7.3,West Virginia,2004
Wirt County,6.2,West Virginia,2004
Wood County,4.9,West Virginia,2004
Wyoming County,4.8,West Virginia,2004
Adams County,5.7,Wisconsin,2004
Ashland County,3.9,Wisconsin,2004
Barron County,4,Wisconsin,2004
Bayfield County,4.2,Wisconsin,2004
Brown County,3.8,Wisconsin,2004
Buffalo County,3.2,Wisconsin,2004
Burnett County,4.3,Wisconsin,2004
Calumet County,3.4,Wisconsin,2004
Chippewa County,4.3,Wisconsin,2004
Clark County,4.1,Wisconsin,2004
Columbia County,3.8,Wisconsin,2004
Crawford County,3.7,Wisconsin,2004
Dane County,2.7,Wisconsin,2004
Dodge County,4.3,Wisconsin,2004
Door County,3.6,Wisconsin,2004
Douglas County,4.3,Wisconsin,2004
Dunn County,3.1,Wisconsin,2004
Eau Claire County,3.3,Wisconsin,2004
Florence County,5.5,Wisconsin,2004
Fond du Lac County,3.7,Wisconsin,2004
Forest County,4.6,Wisconsin,2004
Grant County,3.3,Wisconsin,2004
Green County,3.3,Wisconsin,2004
Green Lake County,4.5,Wisconsin,2004
Iowa County,2.9,Wisconsin,2004
Iron County,6.4,Wisconsin,2004
Jackson County,4.1,Wisconsin,2004
Jefferson County,4,Wisconsin,2004
Juneau County,5,Wisconsin,2004
Kenosha County,5,Wisconsin,2004
Kewaunee County,3.4,Wisconsin,2004
La Crosse County,3.2,Wisconsin,2004
Lafayette County,3.2,Wisconsin,2004
Langlade County,5.2,Wisconsin,2004
Lincoln County,4.3,Wisconsin,2004
Manitowoc County,4.7,Wisconsin,2004
Marathon County,3.4,Wisconsin,2004
Marinette County,5.3,Wisconsin,2004
Marquette County,4.9,Wisconsin,2004
Menominee County,9.5,Wisconsin,2004
Milwaukee County,5.5,Wisconsin,2004
Monroe County,3.5,Wisconsin,2004
Oconto County,5.1,Wisconsin,2004
Oneida County,4.4,Wisconsin,2004
Outagamie County,4,Wisconsin,2004
Ozaukee County,3,Wisconsin,2004
Pepin County,3.5,Wisconsin,2004
Pierce County,3.2,Wisconsin,2004
Polk County,3.9,Wisconsin,2004
Portage County,3.6,Wisconsin,2004
Price County,3.4,Wisconsin,2004
Racine County,5,Wisconsin,2004
Richland County,3.8,Wisconsin,2004
Rock County,4.7,Wisconsin,2004
Rusk County,4.7,Wisconsin,2004
Saint Croix County,3.5,Wisconsin,2004
Sauk County,3.6,Wisconsin,2004
Sawyer County,3.9,Wisconsin,2004
Shawano County,4,Wisconsin,2004
